date,series_id,value
2003-09-30,RRPONTSYD,NA
2003-10-01,RRPONTSYD,NA
2003-10-02,RRPONTSYD,NA
2003-10-03,RRPONTSYD,NA
2003-10-06,RRPONTSYD,NA
2003-10-07,RRPONTSYD,NA
2003-10-08,RRPONTSYD,NA
2003-10-09,RRPONTSYD,NA
2003-10-10,RRPONTSYD,NA
2003-10-13,RRPONTSYD,NA
2003-10-14,RRPONTSYD,NA
2003-10-15,RRPONTSYD,NA
2003-10-16,RRPONTSYD,NA
2003-10-17,RRPONTSYD,NA
2003-10-20,RRPONTSYD,NA
2003-10-21,RRPONTSYD,NA
2003-10-22,RRPONTSYD,NA
2003-10-23,RRPONTSYD,NA
2003-10-24,RRPONTSYD,NA
2003-10-27,RRPONTSYD,NA
2003-10-28,RRPONTSYD,NA
2003-10-29,RRPONTSYD,NA
2003-10-30,RRPONTSYD,NA
2003-10-31,RRPONTSYD,NA
2003-11-03,RRPONTSYD,NA
2003-11-04,RRPONTSYD,4
2003-11-05,RRPONTSYD,2.75
2003-11-06,RRPONTSYD,NA
2003-11-07,RRPONTSYD,NA
2003-11-10,RRPONTSYD,NA
2003-11-11,RRPONTSYD,NA
2003-11-12,RRPONTSYD,NA
2003-11-13,RRPONTSYD,NA
2003-11-14,RRPONTSYD,NA
2003-11-17,RRPONTSYD,NA
2003-11-18,RRPONTSYD,NA
2003-11-19,RRPONTSYD,NA
2003-11-20,RRPONTSYD,NA
2003-11-21,RRPONTSYD,NA
2003-11-24,RRPONTSYD,NA
2003-11-25,RRPONTSYD,NA
2003-11-26,RRPONTSYD,NA
2003-11-27,RRPONTSYD,NA
2003-11-28,RRPONTSYD,NA
2003-12-01,RRPONTSYD,NA
2003-12-02,RRPONTSYD,NA
2003-12-03,RRPONTSYD,NA
2003-12-04,RRPONTSYD,NA
2003-12-05,RRPONTSYD,NA
2003-12-08,RRPONTSYD,NA
2003-12-09,RRPONTSYD,NA
2003-12-10,RRPONTSYD,NA
2003-12-11,RRPONTSYD,NA
2003-12-12,RRPONTSYD,NA
2003-12-15,RRPONTSYD,NA
2003-12-16,RRPONTSYD,1.75
2003-12-17,RRPONTSYD,NA
2003-12-18,RRPONTSYD,NA
2003-12-19,RRPONTSYD,NA
2003-12-22,RRPONTSYD,NA
2003-12-23,RRPONTSYD,NA
2003-12-24,RRPONTSYD,NA
2003-12-25,RRPONTSYD,NA
2003-12-26,RRPONTSYD,NA
2003-12-29,RRPONTSYD,NA
2003-12-30,RRPONTSYD,NA
2003-12-31,RRPONTSYD,NA
2004-01-01,RRPONTSYD,NA
2004-01-02,RRPONTSYD,NA
2004-01-05,RRPONTSYD,NA
2004-01-06,RRPONTSYD,2.5
2004-01-07,RRPONTSYD,NA
2004-01-08,RRPONTSYD,NA
2004-01-09,RRPONTSYD,2.25
2004-01-12,RRPONTSYD,NA
2004-01-13,RRPONTSYD,NA
2004-01-14,RRPONTSYD,NA
2004-01-15,RRPONTSYD,NA
2004-01-16,RRPONTSYD,NA
2004-01-19,RRPONTSYD,NA
2004-01-20,RRPONTSYD,NA
2004-01-21,RRPONTSYD,NA
2004-01-22,RRPONTSYD,NA
2004-01-23,RRPONTSYD,NA
2004-01-26,RRPONTSYD,NA
2004-01-27,RRPONTSYD,NA
2004-01-28,RRPONTSYD,NA
2004-01-29,RRPONTSYD,NA
2004-01-30,RRPONTSYD,NA
2004-02-02,RRPONTSYD,NA
2004-02-03,RRPONTSYD,NA
2004-02-04,RRPONTSYD,NA
2004-02-05,RRPONTSYD,NA
2004-02-06,RRPONTSYD,NA
2004-02-09,RRPONTSYD,NA
2004-02-10,RRPONTSYD,NA
2004-02-11,RRPONTSYD,NA
2004-02-12,RRPONTSYD,NA
2004-02-13,RRPONTSYD,NA
2004-02-16,RRPONTSYD,NA
2004-02-17,RRPONTSYD,NA
2004-02-18,RRPONTSYD,NA
2004-02-19,RRPONTSYD,NA
2004-02-20,RRPONTSYD,NA
2004-02-23,RRPONTSYD,NA
2004-02-24,RRPONTSYD,NA
2004-02-25,RRPONTSYD,NA
2004-02-26,RRPONTSYD,NA
2004-02-27,RRPONTSYD,NA
2004-03-01,RRPONTSYD,NA
2004-03-02,RRPONTSYD,NA
2004-03-03,RRPONTSYD,NA
2004-03-04,RRPONTSYD,NA
2004-03-05,RRPONTSYD,NA
2004-03-08,RRPONTSYD,NA
2004-03-09,RRPONTSYD,NA
2004-03-10,RRPONTSYD,NA
2004-03-11,RRPONTSYD,NA
2004-03-12,RRPONTSYD,NA
2004-03-15,RRPONTSYD,NA
2004-03-16,RRPONTSYD,NA
2004-03-17,RRPONTSYD,NA
2004-03-18,RRPONTSYD,NA
2004-03-19,RRPONTSYD,NA
2004-03-22,RRPONTSYD,NA
2004-03-23,RRPONTSYD,NA
2004-03-24,RRPONTSYD,NA
